"id";"business_id";"business_name";"business_address";"business_city";"business_state";"business_postal_code";"business_latitude";"business_longitude";"business_phone_number";"inspection_id";"inspection_date";"inspection_score";"inspection_type";"violation_id";"violation_description";"risk_category";"createdAt";"updatedAt"
454;"3260";"KENTUCKY FRIED CHICKEN";"2040 OCEAN Ave";"San Francisco";"CA";"94127";"37.726337";"-122.465031";"+14155580566";"3260_20180320";"09/30/2016 12:00:00 AM";"94";"Routine - Unscheduled";"3260_20180320_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
455;"69753";"Sift Cupcake & Dessert Bar";"2411 California St";"San Francisco";"CA";"94115";"37.788834";"-122.43402";"+14155503030";"69753_20180730";"07/30/2018 12:00:00 AM";"87";"Routine - Unscheduled";"69753_20180730_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
456;"3661";"LA CUMBRE";"515 VALENCIA St";"San Francisco";"CA";"94110";"37.764553";"-122.421826";"+14155868205";"3661_20161012";"10/12/2016 12:00:00 AM";"74";"Routine - Unscheduled";"3661_20161012_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
457;"4474";"17th & Noe Market";"3900 17th St";"San Francisco";"CA";"94114";"37.762638";"-122.433242";"+14155866337";"4474_20180820";"10/11/2017 12:00:00 AM";"96";"Routine - Unscheduled";"4474_20180820_103123";"Food in poor condition";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
458;"71476";"Chou Chou Bakery Bistro";"400 Dewey Blvd";"San Francisco";"CA";"94116";"37.747174";"-122.459368";"+14155240960";"71476_20180628";"12/07/2016 12:00:00 AM";"92";"Routine - Unscheduled";"71476_20180628_103116";"Inadequate food safety knowledge or lack of certified food safety manager";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
459;"2358";"TAQUERIA SAN JOSE #1";"2830 MISSION St";"San Francisco";"CA";"94110";"37.751687";"-122.418455";"+14155280203";"2358_20170711";"09/18/2018 12:00:00 AM";"81";"Routine - Unscheduled";"2358_20170711_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
460;"5825";"GUADALUPE ELEMENTARY SCHOOL";"859 PRAGUE St";"San Francisco";"CA";"94112";"37.710464";"-122.434202";"+14155464718";"5825_20180212";"10/24/2018 12:00:00 AM";"98";"Routine - Unscheduled";"5825_20180212_103149";"Wiping cloths not clean or properly stored or inadequate sanitizer";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
461;"2690";"LOS PANCHOS";"3206 MISSION St";"San Francisco";"CA";"94110";"37.745516";"-122.420004";"+14155281033";"2690_20171023";"10/25/2016 12:00:00 AM";"91";"Routine - Unscheduled";"2690_20171023_103151";"Inadequate or unsanitary refuse containers or area or no garbage service";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
462;"63773";"Irish Times Bar and Grill";"500 Sacramento St";"San Francisco";"CA";"94111";"37.79407";"-122.401269";"+14155373799";"63773_20190311";"03/11/2019 12:00:00 AM";"80";"Routine - Unscheduled";"63773_20190311_103142";"Unclean nonfood contact surfaces";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
463;"1664";"PANDA EXPRESS";"865 MARKET St C24";"San Francisco";"CA";"94103";"37.784317";"-122.407563";"+14155249775";"1664_20171108";"12/20/2016 12:00:00 AM";"96";"Routine - Unscheduled";"1664_20171108_103150";"Improper or defective plumbing";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
464;"18800";"7-Mission Restaurant";"150 07th St";"San Francisco";"CA";"94103";"37.778547";"-122.41013";"+14155863298";"18800_20171213";"12/13/2017 12:00:00 AM";"92";"Routine - Unscheduled";"18800_20171213_103132";"Improper thawing methods";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
465;"7479";"RJ's Market";"1425 Sansome St";"San Francisco";"CA";"94111";"37.803634";"-122.403285";"+14155397160";"7479_20161128";"11/28/2016 12:00:00 AM";"88";"Routine - Unscheduled";"7479_20161128_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
466;"64154";"Yummy Dim Sum & Fast Food, LLC";"930 Stockton St";"San Francisco";"CA";"94108";"37.794457";"-122.407896";"+14155982783";"64154_20171109";"11/09/2017 12:00:00 AM";"86";"Routine - Unscheduled";"64154_20171109_103149";"Wiping cloths not clean or properly stored or inadequate sanitizer";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
467;"5950";"LICK-WILMERDING HIGH SCHOOL";"755 OCEAN Ave";"San Francisco";"CA";"94112";"37.722933";"-122.448971";"+14155334021";"5950_20171018";"10/18/2017 12:00:00 AM";"92";"Routine - Unscheduled";"5950_20171018_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
468;"7764";"YASUKOCHI'S SWEET SHOP";"1790 SUTTER St";"San Francisco";"CA";"94115";"37.78659";"-122.429815";"+14155938165";"7764_20190206";"07/18/2018 12:00:00 AM";"94";"Routine - Unscheduled";"7764_20190206_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
469;"2553";"Its Tops Coffee Shop";"1801 Market St";"San Francisco";"CA";"94103";"37.771497";"-122.423802";"+14155436395";"2553_20180308";"07/22/2016 12:00:00 AM";"74";"Routine - Unscheduled";"2553_20180308_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
470;"10875";"Brendas Meat & Three";"919 DIVISADERO ST";"San Francisco";"CA";"94115";"37.778194";"-122.438474";"+14155928657";"10875_20190313";"04/11/2018 12:00:00 AM";"92";"Routine - Unscheduled";"10875_20190313_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
471;"1527";"CITY'S CHOICE";"301 05th St";"San Francisco";"CA";"94107";"37.780263";"-122.403323";"+14155891888";"1527_20180509";"08/15/2017 12:00:00 AM";"90";"Routine - Unscheduled";"1527_20180509_103131";"Moderate risk vermin infestation";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
472;"2664";"Alice's Restaurant";"1599 Sanchez St";"San Francisco";"CA";"94131";"37.743602";"-122.428803";"+14155288999";"2664_20171031";"12/11/2018 12:00:00 AM";"88";"Routine - Unscheduled";"2664_20171031_103161";"Low risk vermin infestation";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
473;"4952";"CHEVRON STATIONS INC. #1727";"2998 SAN JOSE Ave";"San Francisco";"CA";"94112";"37.711558";"-122.45561";"+14155581146";"4952_20190514";"11/09/2016 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
474;"2356";"TAQUERIA EL FAROLITO";"2779 MISSION St";"San Francisco";"CA";"94110";"37.752634";"-122.418486";"+14155823848";"2356_20180730";"11/27/2017 12:00:00 AM";"88";"Routine - Unscheduled";"2356_20180730_103149";"Wiping cloths not clean or properly stored or inadequate sanitizer";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
475;"3649";"SAFEWAY #1490";"2300 16th St";"San Francisco";"CA";"94103";"37.765708";"-122.409002";"+14155571120";"3649_20171206";"12/06/2017 12:00:00 AM";"82";"Routine - Unscheduled";"3649_20171206_103102";"Unclean hands or improper use of gloves";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
476;"54";"RHODA GOLDMAN PLAZA";"2180 POST St";"San Francisco";"CA";"94115";"37.784626";"-122.437734";"+14155345060";"54_20170215";"07/03/2018 12:00:00 AM";"87";"Routine - Unscheduled";"54_20170215_103120";"Moderate risk food holding temperature";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
477;"1274";"MORNING DUE";"3698 17th St";"San Francisco";"CA";"94104";"37.762939";"-122.428473";"+14155627156";"1274_20170809";"08/09/2018 12:00:00 AM";"83";"Routine - Unscheduled";"1274_20170809_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
478;"4801";"YICK'S LIQUOR";"4701 MISSION St";"San Francisco";"CA";"94112";"37.72304";"-122.436017";"+14155582662";"4801_20161110";"11/10/2016 12:00:00 AM";"94";"Routine - Unscheduled";"4801_20161110_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
479;"1673";"RUBIN'S";"101 SPEAR St";"San Francisco";"CA";"94105";"37.792577";"-122.393992";"+14155971545";"1673_20190417";"06/08/2017 12:00:00 AM";"82";"Routine - Unscheduled";"1673_20190417_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
480;"2343";"GRAND MISSION DONUT & BAKERY";"2195 MISSION St";"San Francisco";"CA";"94110";"37.761929";"-122.419308";"+14155628987";"2343_20161101";"11/01/2016 12:00:00 AM";"96";"Routine - Unscheduled";"2343_20161101_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
481;"63646";"SFDH - Harry Denton's Starlight Room";"450 Powell St 21st Floor";"San Francisco";"CA";"94108";"37.788782";"-122.408439";"+14155397755";"63646_20190212";"05/03/2018 12:00:00 AM";"91";"Routine - Unscheduled";"63646_20190212_103109";"Unclean or unsanitary food contact surfaces";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
482;"63077";"Aroma Tea Shop";"845 Washington St";"San Francisco";"CA";"94108";"37.795033";"-122.407368";"+14155366588";"63077_20170706";"07/06/2017 12:00:00 AM";"96";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
483;"4108";"Hornblower Cruises & Events/SF Belle";"Pier 3";"San Francisco";"CA";"94111";"37.797473";"-122.39592";"+14155948305";"4108_20190319";"03/19/2019 12:00:00 AM";"88";"Routine - Unscheduled";"4108_20190319_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
484;"7112";"NICK'S SUPER MARKET";"144 PAGE St";"San Francisco";"CA";"94117";"37.774017";"-122.423184";"+14155867928";"7112_20170119";"06/11/2018 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
485;"65725";"Le Meridien SF Park Grill Restaurant & Bar";"333 Battery St Level 2 & 3";"San Francisco";"CA";"94111";"37.799005";"-122.399862";"+14155292904";"65725_20161108";"11/08/2016 12:00:00 AM";"92";"Routine - Unscheduled";"65725_20161108_103154";"Unclean or degraded floors walls or ceilings";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
486;"62069";"Golden Eagle Deli & Grill";"4401 03rd St";"San Francisco";"CA";"94124";"37.737719";"-122.389559";"+14155822110";"62069_20170620";"09/19/2018 12:00:00 AM";"96";"Routine - Unscheduled";"62069_20170620_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
487;"3256";"Connection, The";"5740 MISSION St";"San Francisco";"CA";"94112";"37.709737";"-122.45007";"+14155336172";"3256_20161005";"10/05/2016 12:00:00 AM";"87";"Routine - Unscheduled";"3256_20161005_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
488;"5180";"ST. PAULS SCHOOL";"1690 Church St";"San Francisco";"CA";"94131";"37.74385";"-122.426739";"+14155642055";"5180_20180205";"05/06/2019 12:00:00 AM";"94";"Routine - Unscheduled";"5180_20180205_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
489;"4794";"VICTOR'S";"210 TOWNSEND St";"San Francisco";"CA";"94107";"37.778634";"-122.393089";"+14155607018";"4794_20180205";"02/05/2018 12:00:00 AM";"80";"Routine - Unscheduled";"4794_20180205_103114";"High risk vermin infestation";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
490;"68258";"A&M LIQUOR";"1600 SUTTER ST";"San Francisco";"CA";"94109";"37.786928";"-122.426964";"+14155932153";"68258_20190503";"10/26/2016 12:00:00 AM";"93";"Routine - Unscheduled";"68258_20190503_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
491;"4620";"WELCOME SUPER MARKET";"1141 FOLSOM St";"San Francisco";"CA";"94103";"37.776057";"-122.408682";"+14155437007";"4620_20160822";"10/04/2017 12:00:00 AM";"90";"Routine - Unscheduled";"4620_20160822_103157";"Food safety certificate or food handler card not available";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
492;"5912";"ARGONNE ALTERNATIVE ELEMENTARY SCHO";"680 18th Ave";"San Francisco";"CA";"94118";"37.775155";"-122.476785";"+14155758460";"5912_20170412";"10/04/2018 12:00:00 AM";"96";"Routine - Unscheduled";"5912_20170412_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
493;"774";"BAY VIEW BOAT CLUB";"429 Terry Francois St";"San Francisco";"CA";"94107";"37.772667";"-122.387032";"+14155567650";"774_20161205";"12/05/2016 12:00:00 AM";"90";"Routine - Unscheduled";"774_20161205_103157";"Food safety certificate or food handler card not available";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
494;"62179";"Pampanguena Cuisine";"4441 Mission St";"San Francisco";"CA";"94112";"37.727111";"-122.432926";"+14155588899";"62179_20180426";"06/29/2016 12:00:00 AM";"92";"Routine - Unscheduled";"62179_20180426_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
495;"68963";"West of Pecos";"550 Valencia St";"San Francisco";"CA";"94110";"37.764087";"-122.421881";"+14155257000";"68963_20180724";"07/24/2018 12:00:00 AM";"89";"Routine - Unscheduled";"68963_20180724_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
496;"2447";"NEW CASTILLITO INC.";"2092 MISSION St";"San Francisco";"CA";"94110";"37.76356";"-122.419582";"+14155626971";"2447_20180911";"09/11/2018 12:00:00 AM";"89";"Routine - Unscheduled";"2447_20180911_103124";"Inadequately cleaned or sanitized food contact surfaces";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
497;"68716";"The Sweet House";"3512 BALBOA St";"San Francisco";"CA";"94121";"37.775818";"-122.496401";"+14155871388";"68716_20180226";"08/19/2016 12:00:00 AM";"80";"Routine - Unscheduled";"68716_20180226_103129";"Insufficient hot water or running water";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
498;"1609";"Tung Sing Restaurant";"4015 24th St";"San Francisco";"CA";"94114";"37.751373";"-122.432319";"+14155648582";"1609_20180425";"04/25/2018 12:00:00 AM";"76";"Routine - Unscheduled";"1609_20180425_103103";"High risk food holding temperature";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
499;"7744";"SAFEWAY #759";"625 MONTEREY Blvd";"San Francisco";"CA";"94127";"37.731523";"-122.45005";"+14155582421";"7744_20160809";"09/14/2017 12:00:00 AM";"98";"Routine - Unscheduled";"7744_20160809_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
500;"1788";"EXECUTIVE CAFE";"150 EXECUTIVE PARK Blvd 2000";"San Francisco";"CA";"94134";"37.711323";"-122.393371";"+14155532612";"1788_20190211";"02/11/2019 12:00:00 AM";"92";"Routine - Unscheduled";"1788_20190211_103147";"Inadequate ventilation or lighting";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
501;"7517";"Discount Grocers";"1203 Polk St";"San Francisco";"CA";"94109";"37.787924";"-122.420164";"+14155927385";"7517_20170410";"12/11/2017 12:00:00 AM";"100";"Routine - Unscheduled";"";"";"";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
502;"64636";"Chinatown YMCA (Kitchen)";"855 Sacramento St";"San Francisco";"CA";"94108";"37.793234";"-122.406932";"+14155579622";"64636_20171031";"10/31/2017 12:00:00 AM";"88";"Routine - Unscheduled";"64636_20171031_103151";"Inadequate or unsanitary refuse containers or area or no garbage service";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
503;"60548";"Annie's Hot Dogs & Pretzels";"Golden Gate Park, JFK Dr.@Conservatory of Flowers";"San Francisco";"CA";"";"37.777122";"-122.419639";"+14155841726";"60548_20170421";"06/24/2016 12:00:00 AM";"90";"Routine - Unscheduled";"60548_20170421_103133";"Foods not protected from contamination";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
504;"5958";"ST. THOMAS THE APOSTLE";"3801 BALBOA St";"San Francisco";"CA";"94121";"37.775573";"-122.499709";"+14155263257";"5958_20190128";"10/20/2017 12:00:00 AM";"89";"Routine - Unscheduled";"5958_20190128_103102";"Unclean hands or improper use of gloves";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
505;"5208";"GOLDEN GATE YACHT CLUB";"1 YACHT Rd";"San Francisco";"CA";"941";"37.807878";"-122.442499";"+14155342628";"5208_20180315";"03/15/2018 12:00:00 AM";"86";"Routine - Unscheduled";"5208_20180315_103144";"Unapproved or unmaintained equipment or utensils";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
506;"7211";"RELIANCE MARKET";"699 Castro St";"San Francisco";"CA";"94114";"37.757743";"-122.434626";"+14155864787";"7211_20171018";"10/18/2017 12:00:00 AM";"88";"Routine - Unscheduled";"7211_20171018_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
507;"2032";"QUEEN ANNE HOTEL";"1590 SUTTER St";"San Francisco";"CA";"94109";"37.786988";"-122.426464";"+14155442828";"2032_20161031";"10/31/2016 12:00:00 AM";"85";"Routine - Unscheduled";"2032_20161031_103114";"High risk vermin infestation";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
508;"4987";"ROSSI'S DELI";"426 Castro St";"San Francisco";"CA";"94114";"37.761954";"-122.435168";"+14155864533";"4987_20170630";"10/18/2018 12:00:00 AM";"86";"Routine - Unscheduled";"4987_20170630_103142";"Unclean nonfood contact surfaces";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
509;"5908";"SHERMAN ELEMENTARY SCHOOL";"1651 UNION St";"San Francisco";"CA";"94123";"37.798243";"-122.426167";"+14155743530";"5908_20170314";"11/01/2018 12:00:00 AM";"88";"Routine - Unscheduled";"5908_20170314_103145";"Improper storage of equipment utensils or linens";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
510;"58675";"Canon Kip Community House Senior Center";"705 Natoma St";"San Francisco";"CA";"";"37.776537";"-122.412188";"+14155483747";"58675_20171128";"11/28/2017 12:00:00 AM";"87";"Routine - Unscheduled";"58675_20171128_103102";"Unclean hands or improper use of gloves";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
511;"63971";"Munchboxx";"643 Clay St";"San Francisco";"CA";"94111";"37.794554";"-122.403827";"+14155514286";"63971_20190429";"09/12/2016 12:00:00 AM";"88";"Routine - Unscheduled";"63971_20190429_103119";"Inadequate and inaccessible handwashing facilities";"Moderate Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
512;"71356";"Padrecito";"901 Cole St";"San Francisco";"CA";"94117";"37.765644";"-122.449974";"+14155502083";"71356_20170606";"10/16/2018 12:00:00 AM";"87";"Routine - Unscheduled";"71356_20170606_103102";"Unclean hands or improper use of gloves";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
513;"63896";"Smokin' Warehouse BBQ";"1465 Carroll Ave";"San Francisco";"CA";"94124";"37.723466";"-122.390795";"+14155308844";"63896_20170120";"01/20/2017 12:00:00 AM";"89";"Routine - Unscheduled";"63896_20170120_103105";"Improper cooling methods";"High Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
514;"68504";"The Fitzgerald Hotel";"620 Post St";"San Francisco";"CA";"94109";"37.787848";"-122.412123";"+14155758100";"68504_20161107";"11/22/2017 12:00:00 AM";"98";"Routine - Unscheduled";"68504_20161107_103157";"Food safety certificate or food handler card not available";"Low Risk";"2019-05-20 10:21:11.406";"2019-05-20 10:21:11.406"
